"","scientificNameVerbatim","traitNameVerbatim","NumberOfRecords","OTNdatasetID","curator","accessDate"
"284","Agriotes pilosellus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"285","Agriotes pilosellus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"286","Agriotes pilosellus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"287","Agriotes pilosellus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"288","Agriotes pilosellus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"289","Agriotes pilosellus","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"290","Agriotes pilosellus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"291","Agriotes pilosellus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"292","Agriotes sputator","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"293","Agriotes sputator","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"294","Agriotes sputator","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"295","Agriotes sputator","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"296","Agriotes sputator","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"297","Agriotes sputator","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"298","Agriotes sputator","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"299","Agriotes sputator","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"300","Agriotes sputator","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"301","Agrypnus murina","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"302","Agrypnus murina","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"303","Agrypnus murina","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"304","Agrypnus murina","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"305","Agrypnus murina","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"306","Agrypnus murina","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"307","Agrypnus murina","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"308","Alebra albostriella","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"309","Alebra albostriella","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"310","Alebra albostriella","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"311","Alebra albostriella","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"312","Alebra albostriella","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"313","Alebra albostriella","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"314","Alebra albostriella","Feeding_tissue",1,"arthropod-species-traits","alexander-keller",2022-08-09
"315","Alebra albostriella","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"316","Alebra albostriella","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"317","Aleochara bipustulata","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"318","Aleochara bipustulata","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"319","Aleochara bipustulata","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"320","Aleochara bipustulata","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"321","Aleochara bipustulata","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"322","Aleochara bipustulata","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"323","Aleochara bipustulata","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"324","Aleochara laevigata","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"325","Aleochara laevigata","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"326","Aleochara laevigata","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"327","Aleochara laevigata","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"328","Aleochara laevigata","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"329","Aleochara laevigata","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"330","Aleochara laevigata","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"331","Aleochara lygaea","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"332","Aleochara lygaea","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"333","Aleochara lygaea","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"334","Aleochara lygaea","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"335","Aleochara lygaea","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"336","Aleochara lygaea","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"337","Aleochara lygaea","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"338","Aleochara tristis","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"339","Aleochara tristis","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"340","Aleochara tristis","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"341","Aleochara tristis","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"342","Aleochara tristis","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"343","Aleochara tristis","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"344","Aleochara tristis","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"345","Aleuonota gracilenta","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"346","Aleuonota gracilenta","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"347","Aleuonota gracilenta","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"348","Aleuonota gracilenta","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"349","Aleuonota gracilenta","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"350","Aleuonota gracilenta","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"351","Aleuonota gracilenta","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"352","Alopecosa cuneata","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"353","Alopecosa cuneata","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"354","Alopecosa cuneata","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"355","Alopecosa cuneata","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"356","Alopecosa cuneata","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"357","Alopecosa cuneata","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"358","Alopecosa cuneata","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"359","Alopecosa trabalis","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"360","Alopecosa trabalis","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"361","Alopecosa trabalis","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"362","Alopecosa trabalis","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"363","Alopecosa trabalis","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"364","Alopecosa trabalis","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"365","Alopecosa trabalis","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"366","Alosterna tabacicolor","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"367","Alosterna tabacicolor","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"368","Alosterna tabacicolor","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"369","Alosterna tabacicolor","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"370","Alosterna tabacicolor","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"371","Alosterna tabacicolor","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"372","Alosterna tabacicolor","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"373","Alosterna tabacicolor","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"374","Alosterna tabacicolor","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"375","Altica helianthemi","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"376","Altica helianthemi","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"377","Altica helianthemi","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"378","Altica helianthemi","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"379","Altica helianthemi","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"380","Altica helianthemi","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"381","Altica helianthemi","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"382","Altica helianthemi","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"383","Altica helianthemi","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"384","Altica oleracea","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"385","Altica oleracea","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"386","Altica oleracea","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"387","Altica oleracea","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"388","Altica oleracea","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"389","Altica oleracea","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"390","Altica oleracea","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"391","Altica oleracea","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"392","Altica oleracea","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"393","Alydus calcaratus","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"394","Alydus calcaratus","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"395","Alydus calcaratus","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"396","Alydus calcaratus","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"397","Alydus calcaratus","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"398","Alydus calcaratus","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"399","Alydus calcaratus","Feeding_tissue",1,"arthropod-species-traits","alexander-keller",2022-08-09
"400","Alydus calcaratus","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"401","Alydus calcaratus","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"402","Amalus scortillum","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"403","Amalus scortillum","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"404","Amalus scortillum","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"405","Amalus scortillum","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"406","Amalus scortillum","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"407","Amalus scortillum","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"408","Amalus scortillum","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"409","Amalus scortillum","Endophagous_lifestyle",1,"arthropod-species-traits","alexander-keller",2022-08-09
"410","Amalus scortillum","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"411","Amalus scortillum","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"412","Amara aenea","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"413","Amara aenea","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"414","Amara aenea","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"415","Amara aenea","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"416","Amara aenea","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"417","Amara aenea","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"418","Amara aenea","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"419","Amara aenea","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"420","Amara aenea","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"421","Amara aulica","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"422","Amara aulica","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"423","Amara aulica","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
"424","Amara aulica","Feeding_guild_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"425","Amara aulica","Feeding_mode",1,"arthropod-species-traits","alexander-keller",2022-08-09
"426","Amara aulica","Feeding_specialization",1,"arthropod-species-traits","alexander-keller",2022-08-09
"427","Amara aulica","Feeding_plant_part",1,"arthropod-species-traits","alexander-keller",2022-08-09
"428","Amara aulica","Stratum_use",1,"arthropod-species-traits","alexander-keller",2022-08-09
"429","Amara aulica","Stratum_use_short",1,"arthropod-species-traits","alexander-keller",2022-08-09
"430","Amara bifrons","Body_Size",1,"arthropod-species-traits","alexander-keller",2022-08-09
"431","Amara bifrons","Dispersal_ability",1,"arthropod-species-traits","alexander-keller",2022-08-09
"432","Amara bifrons","Feeding_guild",1,"arthropod-species-traits","alexander-keller",2022-08-09
